1510310915,31-OCT-15 14:30:02.0,01-NOV-15 06:45:01.0,000000031279,VORANOL RN 482,Reaction[1],OxFeed[1],392,0,0,OOC,31-OCT-15 22:06:02.0,01-NOV-15 04:38:02.0
1508310008,31-AUG-15 05:10:02.0,31-AUG-15 22:32:01.0,000000031279,VORANOL RN 482,Reaction[1],OxFeed[1],391,0,0,OOC,31-AUG-15 12:10:02.0,31-AUG-15 18:42:00.0
1510100628,10-OCT-15 11:31:02.0,11-OCT-15 05:41:00.0,000000031279,VORANOL RN 482,Reaction[1],OxFeed[1],391,0,0,OOC,10-OCT-15 19:24:02.0,11-OCT-15 01:56:01.0
1509011033,01-SEP-15 15:42:01.0,02-SEP-15 08:21:01.0,000000031279,VORANOL RN 482,Reaction[1],OxFeed[1],383,0,0,OOC,01-SEP-15 22:55:02.0,02-SEP-15 05:19:01.0
1510041018,04-OCT-15 15:21:00.0,05-OCT-15 10:54:01.0,000000031279,VORANOL RN 482,Reaction[1],OxFeed[1],524,0,0,OOC,04-OCT-15 22:05:01.0,05-OCT-15 06:50:00.0
1508071950,08-AUG-15 00:56:02.0,08-AUG-15 17:37:00.0,000000031279,VORANOL RN 482,Reaction[1],OxFeed[1],387,0,0,OOC,08-AUG-15 07:28:02.0,08-AUG-15 13:55:02.0
1508040110,04-AUG-15 08:33:02.0,06-AUG-15 07:42:00.0,000000031279,VORANOL RN 482,Reaction[1],OxFeed[1],649,0,0,OOC,05-AUG-15 17:14:00.0,06-AUG-15 04:03:01.0
1509231819,23-SEP-15 23:34:02.0,24-SEP-15 18:43:01.0,000000031279,VORANOL RN 482,Reaction[1],OxFeed[1],383,0,0,OOC,24-SEP-15 07:08:02.0,24-SEP-15 13:32:01.0
1510202129,21-OCT-15 02:32:02.0,21-OCT-15 20:51:01.0,000000031279,VORANOL RN 482,Reaction[1],OxFeed[1],384,0,0,OOC,21-OCT-15 11:31:02.0,21-OCT-15 17:55:02.0
1510131511,13-OCT-15 20:22:01.0,14-OCT-15 13:46:01.0,000000031279,VORANOL RN 482,Reaction[1],OxFeed[1],389,0,0,OOC,14-OCT-15 03:31:02.0,14-OCT-15 10:01:02.0
1508070256,07-AUG-15 08:05:00.0,08-AUG-15 00:50:01.0,000000031279,VORANOL RN 482,Reaction[1],OxFeed[1],385,0,0,OOC,07-AUG-15 15:19:01.0,07-AUG-15 21:44:01.0
1508110038,11-AUG-15 05:40:01.0,11-AUG-15 23:35:01.0,000000031279,VORANOL RN 482,Reaction[1],OxFeed[1],460,0,0,OOC,11-AUG-15 12:21:02.0,11-AUG-15 20:02:02.0
1509281802,28-SEP-15 23:05:01.0,29-SEP-15 15:48:00.0,000000031279,VORANOL RN 482,Reaction[1],OxFeed[1],383,0,0,OOC,29-SEP-15 05:59:02.0,29-SEP-15 12:23:01.0
1510050554,05-OCT-15 12:16:01.0,06-OCT-15 04:54:01.0,000000031279,VORANOL RN 482,Reaction[1],OxFeed[1],393,0,0,OOC,05-OCT-15 19:10:01.0,06-OCT-15 01:43:01.0
1508011255,01-AUG-15 18:01:02.0,02-AUG-15 12:34:01.0,000000031279,VORANOL RN 482,Reaction[1],OxFeed[1],423,0,0,OOC,02-AUG-15 02:19:02.0,02-AUG-15 09:22:02.0
1509020321,02-SEP-15 08:23:02.0,03-SEP-15 02:03:01.0,000000031279,VORANOL RN 482,Reaction[1],OxFeed[1],383,0,0,OOC,02-SEP-15 15:01:02.0,02-SEP-15 21:25:01.0
1508030533,03-AUG-15 10:35:01.0,04-AUG-15 06:10:02.0,000000031279,VORANOL RN 482,Reaction[1],OxFeed[1],382,0,0,OOC,03-AUG-15 17:52:02.0,04-AUG-15 00:15:02.0
1508291220,29-AUG-15 17:22:01.0,30-AUG-15 12:03:01.0,000000031279,VORANOL RN 482,Reaction[1],OxFeed[1],429,0,0,OOC,30-AUG-15 01:34:01.0,30-AUG-15 08:43:01.0
1509031630,03-SEP-15 21:32:02.0,04-SEP-15 14:34:01.0,000000031279,VORANOL RN 482,Reaction[1],OxFeed[1],385,0,0,OOC,04-SEP-15 04:08:02.0,04-SEP-15 10:34:01.0
1508141136,14-AUG-15 16:38:01.0,15-AUG-15 08:44:00.0,000000031279,VORANOL RN 482,Reaction[1],OxFeed[1],388,0,0,OOC,14-AUG-15 23:11:02.0,15-AUG-15 05:40:02.0
1510140846,14-OCT-15 15:21:02.0,15-OCT-15 07:55:01.0,000000031279,VORANOL RN 482,Reaction[1],OxFeed[1],393,0,0,OOC,14-OCT-15 21:50:01.0,15-OCT-15 04:23:01.0
1510200403,20-OCT-15 09:15:02.0,21-OCT-15 02:29:01.0,000000031279,VORANOL RN 482,Reaction[1],OxFeed[1],385,0,0,OOC,20-OCT-15 16:52:01.0,20-OCT-15 23:17:01.0
1508300703,30-AUG-15 12:06:02.0,31-AUG-15 05:08:00.0,000000031279,VORANOL RN 482,Reaction[1],OxFeed[1],399,0,0,OOC,30-AUG-15 18:49:01.0,31-AUG-15 01:28:01.0
1511010145,01-NOV-15 06:48:02.0,02-NOV-15 00:43:00.0,000000031279,VORANOL RN 482,Reaction[1],OxFeed[1],384,0,0,OOC,01-NOV-15 15:11:01.0,01-NOV-15 21:35:01.0
1509102307,11-SEP-15 04:09:02.0,12-SEP-15 00:57:00.0,000000031279,VORANOL RN 482,Reaction[1],OxFeed[1],557,0,0,OOC,11-SEP-15 12:33:01.0,11-SEP-15 21:50:02.0
